Time,Mid-Price,OrderBook_Bid,OrderBook_Ask
0.093541667,66124.195,66119.6,66128.79
0.093583333,66124.175,66119.6,66128.75
0.093625,66124.175,66119.6,66128.75
0.093666667,66124.155,66119.6,66128.71
0.093708333,66124.135,66119.6,66128.67
0.09375,66124.135,66119.6,66128.67
0.093791667,66099.635,66088.26,66111.01
0.093833333,66124.5,66120,66129
0.093875,66113.905,66088.26,66139.55
0.093916667,66120.845,66120.84,66120.85
0.093958333,66134.205,66129.75,66138.66
0.094,66136.69,66129.75,66143.63
0.094041667,66136.69,66129.75,66143.63
0.094083333,66143.02,66138.6,66147.44
0.094125,66143,66138.6,66147.4
0.094166667,66142.98,66138.6,66147.36
0.094208333,66142.965,66138.6,66147.33
0.09425,66142.945,66138.6,66147.29
0.094291667,66129.79,66103.48,66156.1
0.094333333,66130.92,66105.75,66156.09
0.094375,66145.285,66145.28,66145.29
0.094416667,66149.57,66145.28,66153.86
0.094458333,66134.33,66106.28,66162.38
0.0945,66134.33,66106.28,66162.38
0.094541667,66147.23,66142.99,66151.47
0.094583333,66128.445,66128.44,66128.45
0.094625,66128.445,66128.44,66128.45
0.094666667,66122.785,66100.28,66145.29
0.094708333,66131.205,66120.38,66142.03
0.09475,66131.22,66120.38,66142.06
0.094791667,66110.45,66106.3,66114.6
0.094833333,66110.45,66106.3,66114.6
0.094875,66089.715,66085.59,66093.84
0.094916667,66106.175,66102.06,66110.29
0.094958333,66086.995,66063.75,66110.24
0.095,66086.995,66063.75,66110.24
0.095041667,66090.335,66086.27,66094.4
0.095083333,66090.315,66086.27,66094.36
0.095125,66075.47,66056.62,66094.32
0.095166667,66075.47,66056.62,66094.32
0.095208333,66080,66076,66084
0.09525,66066.99,66062.66,66071.32
0.095291667,66075.63,66071.31,66079.95
0.095333333,66084.57,66080.15,66088.99
0.095375,66063.3,66037.62,66088.98
0.095416667,66073.935,66069.55,66078.32
0.095458333,66073.935,66069.55,66078.32
0.0955,66078.315,66069.56,66087.07
0.095541667,66067.83,66040.01,66095.65
0.095583333,66055.07,66043.5,66066.64
0.095625,66090.115,66075.25,66104.98
0.095666667,66054.785,66054.78,66054.79
0.095708333,66063.555,66063.55,66063.56
0.09575,66048.745,66024.72,66072.77
0.095791667,66048.745,66024.72,66072.77
0.095833333,66064.755,66059.85,66069.66
0.095875,66064.755,66059.85,66069.66
0.095916667,66064.73,66059.85,66069.61
0.095958333,66046.7,66023.79,66069.61
0.096,66044.615,66019.67,66069.56
0.096041667,66056.265,66056.26,66056.27
0.096083333,66047.27,66020.15,66074.39
0.096125,66051.475,66028.56,66074.39
0.096166667,66047.16,66028.56,66065.76
0.096208333,66046.75,66027.75,66065.75
0.09625,66058.29,66054.66,66061.92
0.096291667,66058.29,66054.66,66061.92
0.096333333,66048.505,66027.87,66069.14
0.096375,66048.505,66027.87,66069.14
0.096416667,66029.865,66026.29,66033.44
0.096458333,66036.985,66033.43,66040.54
0.0965,66036.97,66033.43,66040.51
0.096541667,66020.24,65999.98,66040.5
0.096583333,66020.24,65999.98,66040.5
0.096625,66036.575,66033.07,66040.08
0.096666667,66036.555,66033.07,66040.04
0.096708333,66036.555,66033.07,66040.04
0.09675,66022.38,66018.92,66025.84
0.096791667,66029.285,66025.83,66032.74
0.096833333,66036.115,66032.69,66039.54
0.096875,66036.095,66032.69,66039.5
0.096916667,66036.095,66032.69,66039.5
0.096958333,66036.08,66032.69,66039.47
0.097,66036.06,66032.69,66039.43
0.097041667,66036.04,66032.69,66039.39
0.097083333,66036.04,66032.69,66039.39
0.097125,66025.585,65998.5,66052.67
0.097166667,66030.97,66009.26,66052.68
0.097208333,66030.45,66017.2,66043.7
0.09725,66030.45,66017.2,66043.7
0.097291667,66050.235,66050.23,66050.24
0.097333333,66050.235,66050.23,66050.24
0.097375,66056.735,66056.73,66056.74
0.097416667,66063.195,66063.19,66063.2
0.097458333,66063.195,66063.19,66063.2
0.0975,66045.115,66045.11,66045.12
0.097541667,66051.495,66051.49,66051.5
0.097583333,66057.845,66057.84,66057.85
0.097625,66064.155,66064.15,66064.16
0.097666667,66064.155,66064.15,66064.16
0.097708333,66070.425,66070.42,66070.43
0.09775,66070.425,66070.42,66070.43
0.097791667,66070.425,66070.42,66070.43
0.097833333,66062.995,66043.14,66082.85
0.097875,66063.015,66043.19,66082.84
0.097916667,66060.155,66060.15,66060.16
0.097958333,66063.21,66060.15,66066.27
0.098,66072.345,66072.34,66072.35
0.098041667,66072.345,66072.34,66072.35
0.098083333,66078.385,66078.38,66078.39
0.098125,66078.385,66078.38,66078.39
0.098166667,66082.835,66082.83,66082.84
0.098208333,66088.825,66088.82,66088.83
0.09825,66100.695,66100.69,66100.7
0.098291667,66100.695,66100.69,66100.7
0.098333333,66084.375,66084.37,66084.38
0.098375,66090.695,66090.69,66090.7
0.098416667,66090.695,66090.69,66090.7
0.098458333,66090.695,66090.69,66090.7
0.0985,66099.92,66096.97,66102.87
0.098541667,66102.865,66102.86,66102.87
0.098583333,66089.13,66069.55,66108.71
0.098625,66085.975,66085.97,66085.98
0.098666667,66091.915,66091.91,66091.92
0.098708333,66097.815,66097.81,66097.82
0.09875,66100.58,66097.81,66103.35
0.098791667,66100.58,66097.81,66103.35
0.098833333,66100.56,66097.81,66103.31
0.098875,66100.54,66097.81,66103.27
0.098916667,66100.52,66097.81,66103.23
0.098958333,66100.495,66097.81,66103.18
0.099,66100.495,66097.81,66103.18
0.099041667,66086.735,66070.33,66103.14
0.099083333,66086.735,66070.33,66103.14
0.099125,66077.555,66077.55,66077.56
0.099166667,66082.785,66082.78,66082.79
0.099208333,66087.985,66087.98,66087.99
0.09925,66093.145,66093.14,66093.15
0.099291667,66093.145,66093.14,66093.15
0.099333333,66098.265,66098.26,66098.27
0.099375,66098.265,66098.26,66098.27
0.099416667,66087.22,66071.09,66103.35
0.099458333,66087.22,66071.09,66103.35
0.0995,66090.445,66090.44,66090.45
0.099541667,66083.3,66071.2,66095.4
0.099583333,66085.785,66071.25,66100.32
0.099625,66085.785,66071.25,66100.32
0.099666667,66077.155,66077.15,66077.16
0.099708333,66081.995,66081.99,66082
0.09975,66084.395,66081.99,66086.8
0.099791667,66084.375,66081.99,66086.76
0.099833333,66069.565,66057.14,66081.99
0.099875,66052.905,66043.97,66061.84
0.099916667,66061.835,66061.83,66061.84
0.099958333,66049.005,66031.53,66066.48
0.1,66049.005,66031.53,66066.48
0.100041667,66071.095,66071.09,66071.1
0.100083333,66057.51,66039.36,66075.66
0.100125,66052.525,66052.52,66052.53
0.100166667,66048.215,66039.41,66057.02
0.100208333,66061.475,66061.47,66061.48
0.10025,66061.475,66061.47,66061.48
0.100291667,66050.545,66035.2,66065.89
0.100333333,66050.545,66035.2,66065.89
0.100375,66054.135,66042.38,66065.89
0.100416667,66056.31,66046.72,66065.9
0.100458333,66051.035,66051.03,66051.04
0.1005,66054.715,66033.77,66075.66
0.100541667,66040.255,66040.25,66040.26
0.100583333,66044.445,66044.44,66044.45
0.100625,66044.445,66044.44,66044.45
0.100666667,66032.155,66032.15,66032.16
0.100708333,66032.155,66032.15,66032.16
0.10075,66036.265,66036.26,66036.27
0.100791667,66036.265,66036.26,66036.27
0.100833333,66051.11,66040.34,66061.88
0.100875,66027.94,66011.53,66044.35
0.100916667,66015.525,66015.52,66015.53
0.100958333,66015.525,66015.52,66015.53
0.101,66028.495,66019.74,66037.25
0.101041667,66023.925,66023.92,66023.93
0.101083333,66023.925,66023.92,66023.93
0.101125,66004.305,66004.3,66004.31
0.101166667,66004.305,66004.3,66004.31
0.101208333,66004.305,66004.3,66004.31
0.10125,66011.34,65994.72,66027.96
0.101291667,65999.515,65999.51,65999.52
0.101333333,65991.225,65978.42,66004.03
0.101375,65991.225,65978.42,66004.03
0.101416667,66002.675,65979.23,66026.12
0.101458333,65992.315,65992.31,65992.32
0.1015,65992.315,65992.31,65992.32
0.101541667,65995.925,65995.92,65995.93
0.101583333,65995.925,65995.92,65995.93
0.101625,65986.49,65973.48,65999.5
0.101666667,66014.595,66003.07,66026.12
0.101708333,66006.625,66006.62,66006.63
0.10175,66006.625,66006.62,66006.63
0.101791667,65994.455,65978.78,66010.13
0.101833333,65989.465,65989.46,65989.47
0.101875,65989.465,65989.46,65989.47
0.101916667,65994.565,65992.89,65996.24
0.101958333,65994.565,65992.89,65996.24
0.102,65999.535,65999.53,65999.54
0.102041667,66002.795,66002.79,66002.8
0.102083333,65992.59,65979.16,66006.02
0.102125,65992.59,65979.16,66006.02
0.102166667,66009.195,66009.19,66009.2
0.102208333,66012.335,66012.33,66012.34
0.10225,66015.435,66015.43,66015.44
0.102291667,66015.435,66015.43,66015.44
0.102333333,66010.8,66003.09,66018.51
0.102375,66010.8,66003.09,66018.51
0.102416667,66006.125,66006.12,66006.13
0.102458333,66009.115,66009.11,66009.12
0.1025,66012.065,66012.06,66012.07
0.102541667,66013.52,66012.06,66014.98
0.102583333,66014.975,66014.97,66014.98
0.102625,66014.975,66014.97,66014.98
0.102666667,66017.845,66017.84,66017.85
0.102708333,66020.675,66020.67,66020.68
0.10275,66020.675,66020.67,66020.68
0.102791667,66023.465,66023.46,66023.47
0.102833333,66023.465,66023.46,66023.47
0.102875,66028.925,66028.92,66028.93
0.102916667,66028.925,66028.92,66028.93
0.102958333,66031.595,66031.59,66031.6
0.103,66034.225,66034.22,66034.23
0.103041667,66034.225,66034.22,66034.23
0.103083333,66036.825,66036.82,66036.83
0.103125,66039.385,66039.38,66039.39
0.103166667,66041.905,66041.9,66041.91
0.103208333,66041.905,66041.9,66041.91
0.10325,66014.53,66006.23,66022.83
0.103291667,66008.665,66008.66,66008.67
0.103333333,66008.665,66008.66,66008.67
0.103375,66008.665,66008.66,66008.67
0.103416667,66013.445,66013.44,66013.45
0.103458333,66013.445,66013.44,66013.45
0.1035,66015.775,66015.77,66015.78
0.103541667,66018.065,66018.06,66018.07
0.103583333,66018.065,66018.06,66018.07
0.103625,66006.945,66006.94,66006.95
0.103666667,66006.945,66006.94,66006.95
0.103708333,66005.305,66005.3,66005.31
0.10375,66004.18,66003.09,66005.27
0.103791667,66004.165,66003.09,66005.24
0.103833333,66003.085,66003.08,66003.09
0.103875,66003.085,66003.08,66003.09
0.103916667,66003.085,66003.08,66003.09
0.103958333,66003.085,66003.08,66003.09
0.104,66003.085,66003.08,66003.09
0.104041667,66003.085,66003.08,66003.09
0.104083333,66031.88,66003.09,66060.67
0.104125,66031.88,66003.09,66060.67
0.104166667,66031.88,66003.09,66060.67
0.104208333,66031.88,66003.09,66060.67
0.10425,66031.88,66003.09,66060.67
0.104291667,66032.35,66003.12,66061.58
0.104333333,66032.35,66003.12,66061.58
0.104375,66034.375,66003.18,66065.57
0.104416667,66034.4,66003.23,66065.57
0.104458333,66034.425,66003.28,66065.57
0.1045,66032.8,66003.34,66062.26
0.104541667,66032.825,66003.39,66062.26
0.104583333,66032.825,66003.39,66062.26
0.104625,66056.16,66025.23,66087.09
0.104666667,66059.5,66029.5,66089.5
0.104708333,66058,66029.54,66086.46
0.10475,66058.035,66029.61,66086.46
0.104791667,66061.165,66035.87,66086.46
0.104833333,66061.165,66035.87,66086.46
0.104875,66067.305,66048.15,66086.46
0.104916667,66067.305,66048.15,66086.46
0.104958333,66065.925,66045.39,66086.46
0.105,66065.925,66045.39,66086.46
0.105041667,66065.955,66045.45,66086.46
0.105083333,66065.985,66045.51,66086.46
0.105125,66062.315,66038.17,66086.46
0.105166667,66058.54,66033.62,66083.46
0.105208333,66058.54,66033.62,66083.46
0.10525,66069.31,66033.62,66105
0.105291667,66074.4,66043.78,66105.02
0.105333333,66073.66,66043.78,66103.54
0.105375,66074.425,66043.84,66105.01
0.105416667,66074.45,66043.89,66105.01
0.105458333,66074.46,66044.34,66104.58
0.1055,66072.95,66044.39,66101.51
0.105541667,66070.415,66040.56,66100.27
0.105583333,66068.525,66040.56,66096.49
0.105625,66068.425,66040.56,66096.29
0.105666667,66068.425,66040.56,66096.29
0.105708333,66068.315,66040.56,66096.07
0.10575,66068.315,66040.56,66096.07
0.105791667,66072.79,66040.56,66105.02
0.105833333,66072.79,66040.56,66105.02
0.105875,66071.955,66040.56,66103.35
0.105916667,66070.64,66040.56,66100.72
0.105958333,66070.64,66040.56,66100.72
0.106,66067.815,66040.56,66095.07
0.106041667,66067.7,66040.56,66094.84
0.106083333,66067.585,66040.56,66094.61
0.106125,66067.585,66040.56,66094.61
0.106166667,66067.48,66040.56,66094.4
0.106208333,66067.48,66040.56,66094.4
0.10625,66071.985,66040.56,66103.41
0.106291667,66075.91,66040.56,66111.26
0.106333333,66076.955,66040.56,66113.35
0.106375,66076.955,66040.56,66113.35
0.106416667,66078.7,66040.56,66116.84
0.106458333,66078.7,66040.56,66116.84
0.1065,66087.115,66053.5,66120.73
0.106541667,66088.12,66055.51,66120.73
0.106583333,66101.29,66061.51,66141.07
0.106625,66093.725,66055.51,66131.94
0.106666667,66093.615,66055.51,66131.72
0.106708333,66098.29,66055.51,66141.07
0.10675,66093.495,66055.51,66131.48
0.106791667,66093.495,66055.51,66131.48
0.106833333,66093.38,66055.51,66131.25
0.106875,66092.905,66054.78,66131.03
0.106916667,66092.905,66054.78,66131.03
0.106958333,66091.8,66054.78,66128.82
0.107,66091.685,66054.78,66128.59
0.107041667,66091.685,66054.78,66128.59
0.107083333,66091.46,66054.78,66128.14
0.107125,66091.46,66054.78,66128.14
0.107166667,66088.59,66054.78,66122.4
0.107208333,66081.35,66054.78,66107.92
0.10725,66085.245,66054.78,66115.71
0.107291667,66085.245,66054.78,66115.71
0.107333333,66083.87,66054.78,66112.96
0.107375,66083.76,66054.78,66112.74
0.107416667,66080.91,66054.78,66107.04
0.107458333,66078.785,66054.78,66102.79
0.1075,66078.785,66054.78,66102.79
0.107541667,66078.785,66054.78,66102.79
0.107583333,66078.785,66054.78,66102.79
0.107625,66066.3,66029.81,66102.79
0.107666667,66066.3,66029.81,66102.79
0.107708333,66058.88,66029.81,66087.95
0.10775,66060.765,66029.81,66091.72
0.107791667,66061.56,66029.81,66093.31
0.107833333,66061.56,66029.81,66093.31
0.107875,66065.77,66030.64,66100.9
0.107916667,66065.805,66030.73,66100.88
0.107958333,66065.86,66030.84,66100.88
0.108,66065.755,66030.84,66100.67
0.108041667,66071.73,66037.01,66106.45
0.108083333,66065.675,66029.11,66102.24
0.108125,66063.565,66029.11,66098.02
0.108166667,66060.46,66029.11,66091.81
0.108208333,66060.35,66029.11,66091.59
0.10825,66060.35,66029.11,66091.59
0.108291667,66058.24,66029.11,66087.37
0.108333333,66058.24,66029.11,66087.37
0.108375,66058.135,66029.11,66087.16
0.108416667,66058.02,66029.11,66086.93
0.108458333,66058.02,66029.11,66086.93
0.1085,66057.905,66029.11,66086.7
0.108541667,66056.8,66029.11,66084.49
0.108583333,66056.8,66029.11,66084.49
0.108625,66056.69,66029.11,66084.27
0.108666667,66056.69,66029.11,66084.27
0.108708333,66057.575,66029.11,66086.04
0.10875,66057.575,66029.11,66086.04
0.108791667,66057.455,66029.11,66085.8
0.108833333,66058.34,66029.11,66087.57
0.108875,66057.24,66029.11,66085.37
0.108916667,66057.13,66029.11,66085.15
0.108958333,66057.13,66029.11,66085.15
0.109,66057.02,66029.11,66084.93
0.109041667,66056.91,66029.11,66084.71
0.109083333,66056.91,66029.11,66084.71
0.109125,66056.795,66029.11,66084.48
0.109166667,66056.795,66029.11,66084.48
0.109208333,66055.685,66029.11,66082.26
0.10925,66055.685,66029.11,66082.26
0.109291667,66055.685,66029.11,66082.26
0.109333333,66055.685,66029.11,66082.26
0.109375,66055.35,66029.11,66081.59
0.109416667,66055.24,66029.11,66081.37
0.109458333,66055.24,66029.11,66081.37
0.1095,66055.13,66029.11,66081.15
0.109541667,66033.855,66003.09,66064.62
0.109583333,66029.895,66003.09,66056.7
0.109625,66030.785,66003.09,66058.48
0.109666667,66030.785,66003.09,66058.48
0.109708333,66030.02,66003.09,66056.95
0.10975,66029.57,66003.09,66056.05
0.109791667,66029.57,66003.09,66056.05
0.109833333,66029.355,66003.09,66055.62
0.109875,66029.245,66003.09,66055.4
0.109916667,66029.245,66003.09,66055.4
0.109958333,66033.855,66003.09,66064.62
0.11,66029.02,66003.09,66054.95
0.110041667,66028.9,66003.09,66054.71
0.110083333,66028.79,66003.09,66054.49
0.110125,66028.68,66003.09,66054.27
0.110166667,66028.68,66003.09,66054.27
0.110208333,66028.55,66003.09,66054.01
0.11025,66028.44,66003.09,66053.79
0.110291667,66024.055,66003.09,66045.02
0.110333333,66024.055,66003.09,66045.02
0.110375,66021.66,66003.09,66040.23
0.110416667,66024.055,66003.09,66045.02
0.110458333,66024.055,66003.09,66045.02
0.1105,66021.44,66003.09,66039.79
0.110541667,66021.325,66003.09,66039.56
0.110583333,66028.335,66003.09,66053.58
0.110625,66024.54,66003.09,66045.99
0.110666667,66024.405,66003.09,66045.72
0.110708333,66024.405,66003.09,66045.72
0.11075,66022.41,66003.09,66041.73
0.110791667,66022.41,66003.09,66041.73
0.110833333,66022.29,66003.09,66041.49
0.110875,66020.555,66003.09,66038.02
0.110916667,66020.445,66003.09,66037.8
0.110958333,66020.445,66003.09,66037.8
0.111,66020.34,66003.09,66037.59
0.111041667,66020.34,66003.09,66037.59
0.111083333,66020.34,66003.09,66037.59
0.111125,66021.56,66003.09,66040.03
0.111166667,66021.56,66003.09,66040.03
0.111208333,66021.45,66003.09,66039.81
0.11125,66021.45,66003.09,66039.81
0.111291667,66022.255,66003.09,66041.42
0.111333333,66022.145,66003.09,66041.2
0.111375,66022.03,66003.09,66040.97
0.111416667,66021.925,66003.09,66040.76
0.111458333,66021.925,66003.09,66040.76
0.1115,66021.805,66003.09,66040.52
0.111541667,66021.805,66003.09,66040.52
0.111583333,66021.69,66003.09,66040.29
0.111625,66021.57,66003.09,66040.05
0.111666667,66021.46,66003.09,66039.83
0.111708333,66021.46,66003.09,66039.83
0.11175,66021.335,66003.09,66039.58
0.111791667,66020.31,66003.09,66037.53
0.111833333,66020.31,66003.09,66037.53
0.111875,66020.195,66003.09,66037.3
0.111916667,66020.055,66003.09,66037.02
0.111958333,66020.055,66003.09,66037.02
0.112,66018.495,66003.09,66033.9
0.112041667,66018.495,66003.09,66033.9
0.112083333,66018.27,66003.09,66033.45
0.112125,66018.27,66003.09,66033.45
0.112166667,66018.03,66003.09,66032.97
0.112208333,66017.92,66003.09,66032.75
0.11225,66017.805,66003.09,66032.52
0.112291667,66017.69,66003.09,66032.29
0.112333333,66017.69,66003.09,66032.29
0.112375,66017.58,66003.09,66032.07
0.112416667,66017.58,66003.09,66032.07
0.112458333,66017.58,66003.09,66032.07
0.1125,66014.49,66003.09,66025.89
0.112541667,66014.49,66003.09,66025.89
0.112583333,66014.49,66003.09,66025.89
0.112625,66014.485,66003.08,66025.89
0.112666667,66014.485,66003.08,66025.89
0.112708333,66014.485,66003.08,66025.89
0.11275,66014.485,66003.08,66025.89
0.112791667,66014.485,66003.08,66025.89
0.112833333,66014.485,66003.08,66025.89
0.112875,66014.485,66003.08,66025.89
0.112916667,66014.49,66003.09,66025.89
0.112958333,66016.365,66003.09,66029.64
0.113,66016.365,66003.09,66029.64
0.113041667,66016.365,66003.09,66029.64
0.113083333,66016.255,66003.09,66029.42
0.113125,66016.145,66003.09,66029.2
0.113166667,66016.04,66003.09,66028.99
0.113208333,66015.93,66003.09,66028.77
0.11325,66015.82,66003.09,66028.55
0.113291667,66015.82,66003.09,66028.55
0.113333333,66015.82,66003.09,66028.55
0.113375,66015.605,66003.09,66028.12
0.113416667,66015.495,66003.09,66027.9
0.113458333,66015.495,66003.09,66027.9
0.1135,66015.39,66003.09,66027.69
0.113541667,66015.28,66003.09,66027.47
0.113583333,66013.635,66003.08,66024.19
0.113625,66013.635,66003.08,66024.19
0.113666667,66013.635,66003.08,66024.19
0.113708333,66013.635,66003.08,66024.19
0.11375,66013.635,66003.08,66024.19
0.113791667,66013.635,66003.08,66024.19
0.113833333,66013.635,66003.08,66024.19
0.113875,66013.635,66003.08,66024.19
0.113916667,66013.635,66003.08,66024.19
0.113958333,66013.635,66003.08,66024.19
0.114,66013.635,66003.08,66024.19
0.114041667,66013.635,66003.08,66024.19
0.114083333,66004.005,66003.08,66004.93
0.114125,66004.005,66003.08,66004.93
0.114166667,66004.005,66003.08,66004.93
0.114208333,66004.005,66003.08,66004.93
0.11425,66004.005,66003.08,66004.93
0.114291667,66004.005,66003.08,66004.93
0.114333333,66004.005,66003.08,66004.93
0.114375,66004.005,66003.08,66004.93
0.114416667,65944.335,65944.33,65944.34
0.114458333,65944.335,65944.33,65944.34
0.1145,65938.735,65850,66027.47
0.114541667,65938.735,65850,66027.47
0.114583333,65938.73,65850,66027.46
0.114625,65952.375,65877.29,66027.46
0.114666667,65952.375,65877.29,66027.46
0.114708333,65952.375,65877.29,66027.46
0.11475,65861.565,65850,65873.13
0.114791667,65861.565,65850,65873.13
0.114833333,65861.565,65850,65873.13
0.114875,65861.565,65850,65873.13
0.114916667,65861.565,65850,65873.13
0.114958333,65861.565,65850,65873.13
0.115,65861.565,65850,65873.13
0.115041667,65861.565,65850,65873.13
0.115083333,65861.565,65850,65873.13
0.115125,65861.565,65850,65873.13
0.115166667,65861.565,65850,65873.13
0.115208333,65861.565,65850,65873.13
0.11525,65861.565,65850,65873.13
0.115291667,65861.565,65850,65873.13
0.115333333,65861.565,65850,65873.13
0.115375,65861.565,65850,65873.13
0.115416667,65861.565,65850,65873.13
0.115458333,65861.565,65850,65873.13
0.1155,65861.565,65850,65873.13
0.115541667,65859.92,65850,65869.84
0.115583333,65788.805,65788.8,65788.81
0.115625,65810.635,65788.81,65832.46
0.115666667,65810.635,65788.81,65832.46
0.115708333,65837.145,65802.42,65871.87
0.11575,65837.145,65802.42,65871.87
0.115791667,65816.265,65802.42,65830.11
0.115833333,65816.265,65802.42,65830.11
0.115875,65816.265,65802.42,65830.11
0.115916667,65816.265,65802.42,65830.11
0.115958333,65816.265,65802.42,65830.11
0.116,65816.265,65802.42,65830.11
0.116041667,65816.265,65802.42,65830.11
0.116083333,65816.265,65802.42,65830.11
0.116125,65816.265,65802.42,65830.11
0.116166667,65816.265,65802.42,65830.11
0.116208333,65816.265,65802.42,65830.11
0.11625,65816.265,65802.42,65830.11
0.116291667,65816.265,65802.42,65830.11
0.116333333,65830.105,65830.1,65830.11
0.116375,65830.105,65830.1,65830.11
0.116416667,65830.105,65830.1,65830.11
0.116458333,65830.105,65830.1,65830.11
0.1165,65830.105,65830.1,65830.11
0.116541667,65830.105,65830.1,65830.11
0.116583333,65830.105,65830.1,65830.11
0.116625,65830.105,65830.1,65830.11
0.116666667,65816.265,65802.42,65830.11
0.116708333,65830.105,65830.1,65830.11
0.11675,65830.105,65830.1,65830.11
0.116791667,65816.265,65802.42,65830.11
0.116833333,65830.105,65830.1,65830.11
0.116875,65830.105,65830.1,65830.11
0.116916667,65830.105,65830.1,65830.11
0.116958333,65830.105,65830.1,65830.11
0.117,65830.105,65830.1,65830.11
0.117041667,65830.105,65830.1,65830.11
0.117083333,65830.105,65830.1,65830.11
0.117125,65830.105,65830.1,65830.11
0.117166667,65830.105,65830.1,65830.11
0.117208333,65830.69,65802.42,65858.96
0.11725,65830.575,65802.42,65858.73
0.117291667,65830.83,65802.42,65859.24
0.117333333,65831.605,65802.42,65860.79
0.117375,65831.61,65803.37,65859.85
0.117416667,65865.235,65861.63,65868.84
0.117458333,65886.385,65861.63,65911.14
0.1175,65850.855,65822.98,65878.73
0.117541667,65850.855,65822.98,65878.73
0.117583333,65855.205,65825.09,65885.32
0.117625,65865.815,65825.09,65906.54
0.117666667,65849.435,65825.09,65873.78
0.117708333,65849.435,65825.09,65873.78
0.11775,65849.435,65825.09,65873.78
0.117791667,65854.48,65802.42,65906.54
0.117833333,65854.48,65802.42,65906.54
0.117875,65826.455,65802.42,65850.49
0.117916667,65826.35,65802.42,65850.28
0.117958333,65826.35,65802.42,65850.28
0.118,65827.78,65802.42,65853.14
0.118041667,65827.67,65802.42,65852.92
0.118083333,65827.56,65802.42,65852.7
0.118125,65844.42,65802.42,65886.42
0.118166667,65827.33,65802.42,65852.24
0.118208333,65827.225,65802.42,65852.03
0.11825,65827.105,65802.42,65851.79
0.118291667,65840.42,65802.42,65878.42
0.118333333,65840.42,65802.42,65878.42
0.118375,65833.09,65802.42,65863.76
0.118416667,65833.09,65802.42,65863.76
0.118458333,65832.815,65802.42,65863.21
0.1185,65832.67,65802.42,65862.92
0.118541667,65833.09,65802.42,65863.76
0.118583333,65832.52,65802.42,65862.62
0.118625,65833.09,65802.42,65863.76
0.118666667,65832.23,65802.42,65862.04
0.118708333,65833.09,65802.42,65863.76
0.11875,65831.945,65802.42,65861.47
0.118791667,65831.8,65802.42,65861.18
0.118833333,65831.665,65802.42,65860.91
0.118875,65831.665,65802.42,65860.91
0.118916667,65833.09,65802.42,65863.76
0.118958333,65833.09,65802.42,65863.76
0.119,65831.245,65802.42,65860.07
0.119041667,65831.245,65802.42,65860.07
0.119083333,65826.575,65802.42,65850.73
0.119125,65826.575,65802.42,65850.73
0.119166667,65833.09,65802.42,65863.76
0.119208333,65833.09,65802.42,65863.76
0.11925,65823.58,65802.42,65844.74
0.119291667,65823.475,65802.42,65844.53
0.119333333,65823.475,65802.42,65844.53
0.119375,65836.48,65802.42,65870.54
0.119416667,65836.48,65802.42,65870.54
0.119458333,65840.42,65802.42,65878.42
0.1195,65843.8,65802.42,65885.18
0.119541667,65843.8,65802.42,65885.18
0.119583333,65842.155,65802.42,65881.89
0.119625,65842.155,65802.42,65881.89
0.119666667,65842.155,65802.42,65881.89
0.119708333,65842.155,65802.42,65881.89
0.11975,65843.79,65802.42,65885.16
0.119791667,65843.78,65802.42,65885.14
0.119833333,65843.78,65802.42,65885.14
0.119875,65843.8,65802.42,65885.18
0.119916667,65842.155,65802.42,65881.89
0.119958333,65843.8,65802.42,65885.18
0.12,65842.155,65802.42,65881.89
0.120041667,65842.155,65802.42,65881.89
0.120083333,65838.915,65802.42,65875.41
0.120125,65838.91,65802.42,65875.4
0.120166667,65839.04,65802.42,65875.66
0.120208333,65839.04,65802.42,65875.66
0.12025,65839.04,65802.42,65875.66
0.120291667,65839.04,65802.42,65875.66
0.120333333,65839.055,65802.42,65875.69
0.120375,65839.5,65802.42,65876.58
0.120416667,65839.5,65802.42,65876.58
0.120458333,65839.5,65802.42,65876.58
0.1205,65843.8,65802.42,65885.18
0.120541667,65843.8,65802.42,65885.18
0.120583333,65842.155,65802.42,65881.89
0.120625,65842.155,65802.42,65881.89
0.120666667,65842.155,65802.42,65881.89
0.120708333,65842.155,65802.42,65881.89
0.12075,65843.8,65802.42,65885.18
0.120791667,65843.8,65802.42,65885.18
0.120833333,65836.595,65802.42,65870.77
0.120875,65843.8,65802.42,65885.18
0.120916667,65843.8,65802.42,65885.18
0.120958333,65846.135,65802.42,65889.85
0.121,65846.135,65802.42,65889.85
0.121041667,65847.095,65802.42,65891.77
0.121083333,65845.415,65788.8,65902.03
0.121125,65845.415,65788.8,65902.03
0.121166667,65841.845,65781.66,65902.03
0.121208333,65841.845,65781.66,65902.03
0.12125,65841.845,65781.66,65902.03
0.121291667,65841.845,65781.66,65902.03
0.121333333,65841.845,65781.66,65902.03
0.121375,65841.845,65781.66,65902.03
0.121416667,65841.845,65781.66,65902.03
0.121458333,65856.64,65781.66,65931.62
0.1215,65856.67,65781.66,65931.68
0.121541667,65856.635,65781.66,65931.61
0.121583333,65856.625,65781.66,65931.59
0.121625,65856.625,65781.66,65931.59
0.121666667,65851.055,65781.66,65920.45
0.121708333,65851.055,65781.66,65920.45
0.12175,65849.4,65781.66,65917.14
0.121791667,65847.71,65781.66,65913.76
0.121833333,65834.385,65781.66,65887.11
